x-axis,1,2,3,4
second,Volt,Volt,Volt,Volt
+17.72500E-03,+5.31903269E+00,+8.48052758E+00,+2.75260683E+00,+2.79173985E+00
+17.75000E-03,+5.83913319E+00,+8.17650749E+00,+2.75763196E+00,+2.76787051E+00
+17.77500E-03,+5.67079148E+00,+837.31159E-03,+2.77145105E+00,+2.75405141E+00
+17.80000E-03,+5.30144475E+00,+8.48052758E+00,+2.77145105E+00,+2.77415191E+00
+17.82500E-03,+5.82154525E+00,+1.05339198E+00,+2.77019477E+00,+2.76912679E+00
+17.85000E-03,+5.50747490E+00,+8.48052758E+00,+2.76516965E+00,+2.76661423E+00
+17.87500E-03,+5.57531410E+00,+1.25439701E+00,+2.77145105E+00,+2.72264438E+00
+17.90000E-03,+5.31903269E+00,+8.08856779E+00,+2.77145105E+00,+2.77792076E+00
+17.92500E-03,+5.38938445E+00,+2.54836684E+00,+2.77019477E+00,+2.77289563E+00
+17.95000E-03,+5.75119349E+00,+7.40515071E+00,+2.77773246E+00,+2.74651372E+00
+17.97500E-03,+5.59038947E+00,+2.27198494E+00,+2.76265708E+00,+2.73395091E+00
+18.00000E-03,+5.79641962E+00,+5.39761304E+00,+2.75135055E+00,+2.75782026E+00
+18.02500E-03,+5.56777641E+00,+7.08605524E+00,+2.77019477E+00,+2.77415191E+00
+18.05000E-03,+4.85420858E+00,+199.12064E-03,+2.76516965E+00,+2.67364940E+00
+18.07500E-03,+4.23611813E+00,+239.32164E-03,+2.77396362E+00,+2.68244337E+00
+18.10000E-03,+3.71350507E+00,+206.65833E-03,+2.78778271E+00,+2.70631272E+00
+18.12500E-03,+3.19089201E+00,+277.01008E-03,+2.75135055E+00,+2.69249362E+00
+18.15000E-03,+2.76375634E+00,+226.75883E-03,+2.75763196E+00,+2.69374990E+00
+18.17500E-03,+2.42707292E+00,+256.90958E-03,+2.77396362E+00,+2.68244337E+00
+18.20000E-03,+2.13812820E+00,+279.52265E-03,+2.78778271E+00,+2.67741825E+00
+18.22500E-03,+1.82657042E+00,+279.52265E-03,+2.78903899E+00,+2.69374990E+00
+18.25000E-03,+1.57028901E+00,+307.16084E-03,+2.77145105E+00,+2.68746850E+00
+18.27500E-03,+1.39943474E+00,+279.52265E-03,+2.75135055E+00,+2.67364940E+00
+18.30000E-03,+1.14817846E+00,+254.39702E-03,+2.78778271E+00,+2.69374990E+00
+18.32500E-03,+1.01752520E+00,+279.52265E-03,+2.75135055E+00,+2.67616197E+00
+18.35000E-03,+859.23374E-03,+239.32164E-03,+2.77773246E+00,+2.69374990E+00
+18.37500E-03,+778.83174E-03,+239.32164E-03,+2.79155155E+00,+2.69374990E+00
+18.40000E-03,+698.42973E-03,+279.52265E-03,+2.75135055E+00,+2.69374990E+00
+18.42500E-03,+5.91199751E+00,+8.48052758E+00,+2.75260683E+00,+2.73897603E+00
+18.45000E-03,+5.75119349E+00,+8.48052758E+00,+2.77898874E+00,+2.81435292E+00
+18.47500E-03,+5.71853017E+00,+8.48052758E+00,+2.76014452E+00,+2.79425242E+00
+18.50000E-03,+5.75119349E+00,+8.48052758E+00,+2.77145105E+00,+2.72515694E+00
+18.52500E-03,+5.92204776E+00,+4.13881909E+00,+2.77145105E+00,+2.79299613E+00
+18.55000E-03,+5.86677138E+00,+432.78898E-03,+2.76516965E+00,+2.78922729E+00
+18.57500E-03,+5.64566585E+00,+7.53077885E+00,+2.77145105E+00,+2.79425242E+00
+18.60000E-03,+5.99742464E+00,+2.53831659E+00,+2.78778271E+00,+2.75405141E+00
+18.62500E-03,+5.88938444E+00,+4.25690954E+00,+2.73376261E+00,+2.75405141E+00
+18.65000E-03,+5.36174626E+00,+467.96486E-03,+2.75763196E+00,+2.75405141E+00
+18.67500E-03,+5.39440958E+00,+3.90012562E+00,+2.77145105E+00,+2.78545845E+00
+18.70000E-03,+5.86174625E+00,+1.58103017E+00,+2.76768221E+00,+2.71761925E+00
+18.72500E-03,+5.48234927E+00,+158.91963E-03,+2.75260683E+00,+2.71385041E+00
+18.75000E-03,+4.75873119E+00,+146.35682E-03,+2.75763196E+00,+2.67490568E+00
+18.77500E-03,+4.13812818E+00,+199.12064E-03,+2.77145105E+00,+2.68244337E+00
+18.80000E-03,+3.60043975E+00,+191.58295E-03,+2.75135055E+00,+2.69374990E+00
+18.82500E-03,+3.11049000E+00,+201.63320E-03,+2.75260683E+00,+2.69374990E+00
+18.85000E-03,+2.73611815E+00,+211.68345E-03,+2.77145105E+00,+2.67364940E+00
+18.87500E-03,+2.38687192E+00,+239.32164E-03,+2.77396362E+00,+2.69374990E+00
+18.90000E-03,+2.05772619E+00,+206.65833E-03,+2.76768221E+00,+2.68998106E+00
+18.92500E-03,+1.78636941E+00,+282.03521E-03,+2.75135055E+00,+2.71133784E+00
+18.95000E-03,+1.55521364E+00,+307.16084E-03,+2.77898874E+00,+2.67364940E+00
+18.97500E-03,+1.35923374E+00,+251.88446E-03,+2.78275758E+00,+2.68495593E+00
+19.00000E-03,+1.18084178E+00,+264.44727E-03,+2.73501889E+00,+2.71008156E+00
+19.02500E-03,+1.01752520E+00,+279.52265E-03,+2.75386311E+00,+2.67490568E+00
+19.05000E-03,+886.87194E-03,+279.52265E-03,+2.76516965E+00,+2.67993081E+00
+19.07500E-03,+778.83174E-03,+279.52265E-03,+2.76014452E+00,+2.69123734E+00
+19.10000E-03,+658.22872E-03,+246.85933E-03,+2.76391336E+00,+2.67741825E+00
+19.12500E-03,+537.62571E-03,+241.83420E-03,+2.77145105E+00,+2.67490568E+00
+19.15000E-03,+5.65320354E+00,+8.48052758E+00,+2.76516965E+00,+2.76787051E+00
+19.17500E-03,+5.21853018E+00,+181.53270E-03,+2.75135055E+00,+2.66485543E+00
+19.20000E-03,+5.89943470E+00,+8.48052758E+00,+2.75135055E+00,+2.80681523E+00
+19.22500E-03,+5.99742464E+00,+8.13379392E+00,+2.77019477E+00,+2.81184036E+00
+19.25000E-03,+5.50747490E+00,+2.82474875E+00,+2.76516965E+00,+2.75530769E+00
+19.27500E-03,+5.66827892E+00,+467.96486E-03,+2.76265708E+00,+2.74525744E+00
+19.30000E-03,+5.70596736E+00,+8.48052758E+00,+2.75135055E+00,+2.73771975E+00
+19.32500E-03,+5.45219852E+00,+809.67339E-03,+2.79029527E+00,+2.73520719E+00
+19.35000E-03,+5.55772616E+00,+2.58103016E+00,+2.76516965E+00,+2.76912679E+00
+19.37500E-03,+5.66074123E+00,+2.60615579E+00,+2.77145105E+00,+2.75153885E+00
+19.40000E-03,+5.38687189E+00,+1.52072866E+00,+2.75511939E+00,+2.77415191E+00
+19.42500E-03,+5.32657038E+00,+1.14635681E+00,+2.77145105E+00,+2.75530769E+00
+19.45000E-03,+5.56275128E+00,+2.92525126E+00,+2.76516965E+00,+2.76033282E+00
+19.47500E-03,+5.78888193E+00,+1.88002514E+00,+2.76014452E+00,+2.76284538E+00
+19.50000E-03,+4.91953521E+00,+199.12064E-03,+2.75135055E+00,+2.68621222E+00
+19.52500E-03,+4.23611813E+00,+201.63320E-03,+2.78903899E+00,+2.69249362E+00
+19.55000E-03,+3.67330407E+00,+199.12064E-03,+2.76391336E+00,+2.69374990E+00
+19.57500E-03,+3.19089201E+00,+256.90958E-03,+2.77145105E+00,+2.68495593E+00
+19.60000E-03,+2.78888196E+00,+279.52265E-03,+2.75135055E+00,+2.70128759E+00
+19.62500E-03,+2.45973624E+00,+277.01008E-03,+2.78903899E+00,+2.67364940E+00
+19.65000E-03,+2.09290207E+00,+254.39702E-03,+2.75888824E+00,+2.69374990E+00
+19.67500E-03,+1.81903273E+00,+279.52265E-03,+2.74255658E+00,+2.69123734E+00
+19.70000E-03,+1.58285183E+00,+246.85933E-03,+2.75511939E+00,+2.67741825E+00
+19.72500E-03,+1.37933424E+00,+201.63320E-03,+2.75260683E+00,+2.67364940E+00
+19.75000E-03,+1.20847997E+00,+239.32164E-03,+2.75888824E+00,+2.67364940E+00
+19.77500E-03,+1.06023877E+00,+284.54777E-03,+2.76014452E+00,+2.67364940E+00
+19.80000E-03,+884.35937E-03,+239.32164E-03,+2.75135055E+00,+2.67364940E+00
+19.82500E-03,+741.14329E-03,+314.69853E-03,+2.75260683E+00,+2.69249362E+00
+19.85000E-03,+698.42973E-03,+211.68345E-03,+2.76516965E+00,+2.68621222E+00
+19.87500E-03,+5.61048997E+00,+4.93278893E+00,+2.76014452E+00,+2.75656397E+00
+19.90000E-03,+5.70847992E+00,+8.48052758E+00,+2.75135055E+00,+2.80681523E+00
+19.92500E-03,+5.67079148E+00,+2.50062815E+00,+2.75135055E+00,+2.71510669E+00
+19.95000E-03,+5.50244978E+00,+1.40012565E+00,+2.75135055E+00,+2.73520719E+00
+19.97500E-03,+5.75621862E+00,+993.09048E-03,+2.76014452E+00,+2.74274488E+00
+20.00000E-03,+5.36425882E+00,+1.91017590E+00,+2.76768221E+00,+2.73771975E+00
+20.02500E-03,+5.29390706E+00,+2.50816584E+00,+2.75260683E+00,+2.75153885E+00
+20.05000E-03,+5.33913319E+00,+817.21108E-03,+2.75763196E+00,+2.76787051E+00
+20.07500E-03,+5.47229902E+00,+1.68655781E+00,+2.75135055E+00,+2.74777000E+00
+20.10000E-03,+5.56526384E+00,+646.35681E-03,+2.75888824E+00,+2.76661423E+00
+20.12500E-03,+5.33159551E+00,+1.49309047E+00,+2.78903899E+00,+2.77415191E+00
+20.15000E-03,+5.68586686E+00,+912.68847E-03,+2.78527015E+00,+2.75405141E+00
+20.17500E-03,+5.47732415E+00,+176.50757E-03,+2.76014452E+00,+2.67113684E+00
+20.20000E-03,+4.78385682E+00,+191.58295E-03,+2.77145105E+00,+2.66988056E+00
+20.22500E-03,+4.19089200E+00,+201.63320E-03,+2.73376261E+00,+2.69374990E+00
+20.25000E-03,+3.55270105E+00,+199.12064E-03,+2.75763196E+00,+2.67993081E+00
+20.27500E-03,+3.08787694E+00,+221.73370E-03,+2.76014452E+00,+2.69374990E+00
+20.30000E-03,+2.69089202E+00,+231.78395E-03,+2.75888824E+00,+2.67741825E+00
+20.32500E-03,+2.34667091E+00,+241.83420E-03,+2.77019477E+00,+2.69249362E+00
+20.35000E-03,+2.06777645E+00,+251.88446E-03,+2.75763196E+00,+2.69374990E+00
+20.37500E-03,+1.78888198E+00,+256.90958E-03,+2.77145105E+00,+2.70254387E+00
+20.40000E-03,+1.54265082E+00,+231.78395E-03,+2.75135055E+00,+2.67364940E+00
+20.42500E-03,+1.26878148E+00,+277.01008E-03,+2.75135055E+00,+2.67364940E+00
+20.45000E-03,+1.14064078E+00,+211.68345E-03,+2.77773246E+00,+2.69374990E+00
+20.47500E-03,+1.02003776E+00,+239.32164E-03,+2.78024502E+00,+2.67364940E+00
+20.50000E-03,+866.77143E-03,+271.98496E-03,+2.77145105E+00,+2.67741825E+00
+20.52500E-03,+773.80661E-03,+282.03521E-03,+2.75260683E+00,+2.69374990E+00
+20.55000E-03,+630.59053E-03,+239.32164E-03,+2.75763196E+00,+2.67993081E+00
+20.57500E-03,+572.80159E-03,+284.54777E-03,+2.77145105E+00,+2.69374990E+00
+20.60000E-03,+5.52255028E+00,+8.48052758E+00,+2.77145105E+00,+2.76158910E+00
+20.62500E-03,+4.79390707E+00,+196.60807E-03,+2.78903899E+00,+2.67364940E+00
+20.65000E-03,+5.59038947E+00,+8.48052758E+00,+2.78527015E+00,+2.79425242E+00
+20.67500E-03,+5.45219852E+00,+2.13379398E+00,+2.76014452E+00,+2.76535794E+00
+20.70000E-03,+5.76375630E+00,+2.08605529E+00,+2.75135055E+00,+2.77792076E+00
+20.72500E-03,+5.50496234E+00,+2.58354272E+00,+2.75260683E+00,+2.71761925E+00
+20.75000E-03,+5.85672113E+00,+3.06092965E+00,+2.75135055E+00,+2.76033282E+00
+20.77500E-03,+5.46727390E+00,+1.18153269E+00,+2.74004402E+00,+2.71385041E+00
+20.80000E-03,+5.47732415E+00,+1.85238695E+00,+2.77145105E+00,+2.76661423E+00
+20.82500E-03,+5.99491208E+00,+2.96042714E+00,+2.75260683E+00,+2.73646347E+00
+20.85000E-03,+5.64064073E+00,+1.95037690E+00,+2.75763196E+00,+2.76787051E+00
+20.87500E-03,+5.64064073E+00,+2.12625629E+00,+2.76265708E+00,+2.74274488E+00
+20.90000E-03,+5.88687188E+00,+2.31721107E+00,+2.75511939E+00,+2.75405141E+00
+20.92500E-03,+5.55772616E+00,+8.48052758E+00,+2.77019477E+00,+2.75279513E+00
+20.95000E-03,+4.79893219E+00,+214.19601E-03,+2.75763196E+00,+2.66611171E+00
+20.97500E-03,+4.21853019E+00,+158.91963E-03,+2.76265708E+00,+2.68495593E+00
+21.00000E-03,+3.60797743E+00,+271.98496E-03,+2.77145105E+00,+2.68998106E+00
+21.02500E-03,+3.14817844E+00,+239.32164E-03,+2.77145105E+00,+2.69249362E+00
+21.05000E-03,+2.73360558E+00,+279.52265E-03,+2.75763196E+00,+2.67364940E+00
+21.07500E-03,+2.36928398E+00,+261.93471E-03,+2.76014452E+00,+2.69374990E+00
+21.10000E-03,+2.06526388E+00,+271.98496E-03,+2.77521990E+00,+2.69374990E+00
+21.12500E-03,+1.78385685E+00,+279.52265E-03,+2.75009427E+00,+2.69249362E+00
+21.15000E-03,+1.50244982E+00,+251.88446E-03,+2.75135055E+00,+2.69374990E+00
+21.17500E-03,+1.35923374E+00,+319.72365E-03,+2.76014452E+00,+2.67616197E+00
+21.20000E-03,+1.14817846E+00,+279.52265E-03,+2.75511939E+00,+2.67364940E+00
+21.22500E-03,+1.05772620E+00,+357.41209E-03,+2.75260683E+00,+2.69249362E+00
+21.25000E-03,+846.67093E-03,+266.95983E-03,+2.77773246E+00,+2.70756900E+00
+21.27500E-03,+796.41967E-03,+239.32164E-03,+2.75135055E+00,+2.69374990E+00
+21.30000E-03,+665.76641E-03,+279.52265E-03,+2.77145105E+00,+2.67364940E+00
+21.32500E-03,+5.32908294E+00,+8.48052758E+00,+2.75260683E+00,+2.81435292E+00
+21.35000E-03,+5.56275128E+00,+8.48052758E+00,+2.77145105E+00,+2.78797101E+00
+21.37500E-03,+5.91702264E+00,+322.23621E-03,+2.76014452E+00,+2.75656397E+00
+21.40000E-03,+5.49742465E+00,+5.63630651E+00,+2.75135055E+00,+2.73771975E+00
+21.42500E-03,+5.84415831E+00,+2.43278895E+00,+2.76893849E+00,+2.75656397E+00
+21.45000E-03,+5.26626887E+00,+3.61369347E+00,+2.76516965E+00,+2.77415191E+00
+21.47500E-03,+5.77631912E+00,+676.50757E-03,+2.78275758E+00,+2.73395091E+00
+21.50000E-03,+5.94717339E+00,+2.02324122E+00,+2.75511939E+00,+2.77038307E+00
+21.52500E-03,+5.30898244E+00,+2.58856785E+00,+2.77145105E+00,+2.73771975E+00
+21.55000E-03,+5.92204776E+00,+3.36746231E+00,+2.77145105E+00,+2.73395091E+00
+21.57500E-03,+5.81149500E+00,+1.19912063E+00,+2.77145105E+00,+2.76284538E+00
+21.60000E-03,+5.39440958E+00,+1.29962314E+00,+2.75135055E+00,+2.77415191E+00
+21.62500E-03,+5.47983671E+00,+2.29208544E+00,+2.77145105E+00,+2.76787051E+00
+21.65000E-03,+4.97481159E+00,+171.48245E-03,+2.76516965E+00,+2.67364940E+00
+21.67500E-03,+4.31149501E+00,+199.12064E-03,+2.76265708E+00,+2.67616197E+00
+21.70000E-03,+3.77883170E+00,+239.32164E-03,+2.75135055E+00,+2.67364940E+00
+21.72500E-03,+3.30898246E+00,+236.80908E-03,+2.77019477E+00,+2.69249362E+00
+21.75000E-03,+2.78888196E+00,+199.12064E-03,+2.76516965E+00,+2.67993081E+00
+21.77500E-03,+2.46224880E+00,+221.73370E-03,+2.77396362E+00,+2.66234287E+00
+21.80000E-03,+2.17832921E+00,+246.85933E-03,+2.78778271E+00,+2.68118709E+00
+21.82500E-03,+1.86174630E+00,+317.21109E-03,+2.75260683E+00,+2.69249362E+00
+21.85000E-03,+1.57028901E+00,+251.88446E-03,+2.75135055E+00,+2.67993081E+00
+21.87500E-03,+1.38184680E+00,+279.52265E-03,+2.76014452E+00,+2.69374990E+00
+21.90000E-03,+1.18837947E+00,+279.52265E-03,+2.76768221E+00,+2.68998106E+00
+21.92500E-03,+1.09792721E+00,+241.83420E-03,+2.77145105E+00,+2.67490568E+00
+21.95000E-03,+899.43475E-03,+266.95983E-03,+2.77145105E+00,+2.67364940E+00
+21.97500E-03,+778.83174E-03,+297.11059E-03,+2.74255658E+00,+2.68495593E+00
+22.00000E-03,+698.42973E-03,+304.64827E-03,+2.76768221E+00,+2.69751875E+00
+22.02500E-03,+577.82671E-03,+241.83420E-03,+2.75135055E+00,+2.67490568E+00
+22.05000E-03,+5.60295229E+00,+334.79903E-03,+2.75135055E+00,+2.69374990E+00
+22.07500E-03,+5.32154525E+00,+8.48052758E+00,+2.76516965E+00,+2.82314689E+00
+22.10000E-03,+5.58787691E+00,+8.48052758E+00,+2.76768221E+00,+2.79802126E+00
+22.12500E-03,+5.40194726E+00,+553.39199E-03,+2.75135055E+00,+2.73646347E+00
+22.15000E-03,+5.41953520E+00,+1.38002515E+00,+2.75763196E+00,+2.75405141E+00
+22.17500E-03,+5.89692213E+00,+601.13068E-03,+2.77396362E+00,+2.73143835E+00
+22.20000E-03,+5.72355530E+00,+1.81972363E+00,+2.75888824E+00,+2.77038307E+00
+22.22500E-03,+5.92204776E+00,+1.67650756E+00,+2.75260683E+00,+2.73646347E+00
+22.25000E-03,+5.41451008E+00,+1.02575379E+00,+2.76516965E+00,+2.75405141E+00
+22.27500E-03,+5.76124374E+00,+1.70665831E+00,+2.77145105E+00,+2.74023232E+00
+22.30000E-03,+5.43712314E+00,+2.70665830E+00,+2.76768221E+00,+2.77792076E+00
+22.32500E-03,+5.88435932E+00,+435.30154E-03,+2.77019477E+00,+2.77415191E+00
+22.35000E-03,+5.46978646E+00,+103.64325E-03,+2.75763196E+00,+2.70756900E+00
+22.37500E-03,+4.79893219E+00,+158.91963E-03,+2.76014452E+00,+2.69374990E+00
+22.40000E-03,+4.15571612E+00,+191.58295E-03,+2.77145105E+00,+2.67364940E+00
+22.42500E-03,+3.66827894E+00,+166.45732E-03,+2.77145105E+00,+2.69249362E+00
+22.45000E-03,+3.11049000E+00,+226.75883E-03,+2.75135055E+00,+2.67993081E+00
+22.47500E-03,+2.68586689E+00,+261.93471E-03,+2.77145105E+00,+2.67364940E+00
+22.50000E-03,+2.38687192E+00,+239.32164E-03,+2.78778271E+00,+2.67741825E+00
+22.52500E-03,+2.06275132E+00,+239.32164E-03,+2.77019477E+00,+2.71385041E+00
+22.55000E-03,+1.78385685E+00,+266.95983E-03,+2.75135055E+00,+2.69374990E+00
+22.57500E-03,+1.54767595E+00,+221.73370E-03,+2.77145105E+00,+2.68244337E+00
+22.60000E-03,+1.37430912E+00,+271.98496E-03,+2.77145105E+00,+2.65731774E+00
+22.62500E-03,+1.18084178E+00,+277.01008E-03,+2.77145105E+00,+2.67490568E+00
+22.65000E-03,+1.02003776E+00,+292.08546E-03,+2.77145105E+00,+2.68746850E+00
+22.67500E-03,+881.84681E-03,+279.52265E-03,+2.79155155E+00,+2.70254387E+00
+22.70000E-03,+738.63073E-03,+337.31159E-03,+2.75888824E+00,+2.67741825E+00
+22.72500E-03,+618.02772E-03,+244.34677E-03,+2.79029527E+00,+2.67616197E+00
+22.75000E-03,+577.82671E-03,+279.52265E-03,+2.77145105E+00,+2.68746850E+00
+22.77500E-03,+497.42470E-03,+319.72365E-03,+2.75135055E+00,+2.63721724E+00
+22.80000E-03,+5.49742465E+00,+246.85933E-03,+2.77145105E+00,+2.67364940E+00
+22.82500E-03,+5.72355530E+00,+8.48052758E+00,+2.77145105E+00,+2.79173985E+00
+22.85000E-03,+5.42958545E+00,+8.48052758E+00,+2.76516965E+00,+2.80179010E+00
+22.87500E-03,+5.60295229E+00,+1.79459801E+00,+2.78024502E+00,+2.78294588E+00
+22.90000E-03,+5.97481158E+00,+1.94786434E+00,+2.78778271E+00,+2.77415191E+00
+22.92500E-03,+5.97481158E+00,+706.65832E-03,+2.76893849E+00,+2.75279513E+00
+22.95000E-03,+5.24114325E+00,+2.80213568E+00,+2.76391336E+00,+2.72641322E+00
+22.97500E-03,+5.58787691E+00,+962.93972E-03,+2.76014452E+00,+2.74274488E+00
+23.00000E-03,+5.56526384E+00,+8.48052758E+00,+2.75135055E+00,+2.77038307E+00
+23.02500E-03,+5.22606787E+00,+2.64133167E+00,+2.75260683E+00,+2.75279513E+00
+23.05000E-03,+5.42958545E+00,+8.48052758E+00,+2.78527015E+00,+2.73395091E+00
+23.07500E-03,+5.70847992E+00,+671.48244E-03,+2.77145105E+00,+2.75656397E+00
+23.10000E-03,+5.92456032E+00,+7.88002508E+00,+2.75511939E+00,+2.73771975E+00
+23.12500E-03,+5.31652013E+00,+199.12064E-03,+2.77145105E+00,+2.63219212E+00
+23.15000E-03,+4.62556536E+00,+158.91963E-03,+2.76516965E+00,+2.66736800E+00
+23.17500E-03,+3.98988698E+00,+261.93471E-03,+2.76014452E+00,+2.68495593E+00
+23.20000E-03,+3.46476135E+00,+206.65833E-03,+2.76768221E+00,+2.69374990E+00
+23.22500E-03,+3.02506287E+00,+277.01008E-03,+2.76893849E+00,+2.69374990E+00
+23.25000E-03,+2.62807795E+00,+266.95983E-03,+2.75135055E+00,+2.69374990E+00
+23.27500E-03,+2.26626891E+00,+244.34677E-03,+2.76265708E+00,+2.69374990E+00
+23.30000E-03,+1.98486187E+00,+246.85933E-03,+2.77145105E+00,+2.69374990E+00
+23.32500E-03,+1.70345484E+00,+282.03521E-03,+2.77145105E+00,+2.69249362E+00
+23.35000E-03,+1.51501263E+00,+251.88446E-03,+2.78527015E+00,+2.70128759E+00
+23.37500E-03,+1.27883173E+00,+302.13571E-03,+2.76014452E+00,+2.68244337E+00
+23.40000E-03,+1.10043977E+00,+279.52265E-03,+2.76768221E+00,+2.68998106E+00
+23.42500E-03,+977.32420E-03,+282.03521E-03,+2.75135055E+00,+2.67364940E+00
+23.45000E-03,+819.03274E-03,+266.95983E-03,+2.76391336E+00,+2.68746850E+00
+23.47500E-03,+716.01767E-03,+244.34677E-03,+2.75386311E+00,+2.69374990E+00
+23.50000E-03,+625.56541E-03,+287.06033E-03,+2.76768221E+00,+2.66988056E+00
+23.52500E-03,+5.50747490E+00,+244.34677E-03,+2.75386311E+00,+2.60078508E+00
+23.55000E-03,+4.75873119E+00,+214.19601E-03,+2.75135055E+00,+2.67364940E+00
+23.57500E-03,+6.00496233E+00,+8.48052758E+00,+2.75135055E+00,+2.81435292E+00
+23.60000E-03,+5.30646988E+00,+7.45540197E+00,+2.77145105E+00,+2.79425242E+00
+23.62500E-03,+5.77129399E+00,+7.53831654E+00,+2.77019477E+00,+2.77540820E+00
+23.65000E-03,+5.51501259E+00,+902.63822E-03,+2.75009427E+00,+2.74023232E+00
+23.67500E-03,+5.46224877E+00,+2.35741207E+00,+2.75135055E+00,+2.76535794E+00
+23.70000E-03,+5.55772616E+00,+1.59108042E+00,+2.75511939E+00,+2.76661423E+00
+23.72500E-03,+5.64315329E+00,+8.48052758E+00,+2.79029527E+00,+2.75530769E+00
+23.75000E-03,+5.85169600E+00,+2.23932162E+00,+2.76516965E+00,+2.76787051E+00
+23.77500E-03,+5.89692213E+00,+8.48052758E+00,+2.77145105E+00,+2.72264438E+00
+23.80000E-03,+5.75119349E+00,+804.64827E-03,+2.75511939E+00,+2.77038307E+00
+23.82500E-03,+6.07280153E+00,+6.70414569E+00,+2.75260683E+00,+2.75530769E+00
+23.85000E-03,+5.98234927E+00,+2.89761307E+00,+2.77145105E+00,+2.76787051E+00
+23.87500E-03,+4.61551511E+00,+176.50757E-03,+2.77145105E+00,+2.66485543E+00
+23.90000E-03,+4.03511311E+00,+231.78395E-03,+2.76768221E+00,+2.67741825E+00
+23.92500E-03,+3.51501261E+00,+236.80908E-03,+2.77145105E+00,+2.69249362E+00
+23.95000E-03,+3.07280156E+00,+266.95983E-03,+2.78527015E+00,+2.67364940E+00
+23.97500E-03,+2.65571614E+00,+279.52265E-03,+2.75135055E+00,+2.68495593E+00
+24.00000E-03,+2.31400760E+00,+271.98496E-03,+2.75888824E+00,+2.70631272E+00
+24.02500E-03,+1.94717343E+00,+277.01008E-03,+2.77019477E+00,+2.67490568E+00
+24.05000E-03,+1.71601765E+00,+239.32164E-03,+2.76516965E+00,+2.68746850E+00
+24.07500E-03,+1.52506288E+00,+279.52265E-03,+2.78275758E+00,+2.68244337E+00
+24.10000E-03,+1.26878148E+00,+279.52265E-03,+2.76768221E+00,+2.69374990E+00
+24.12500E-03,+1.10043977E+00,+319.72365E-03,+2.77019477E+00,+2.67490568E+00
+24.15000E-03,+1.00747495E+00,+307.16084E-03,+2.76516965E+00,+2.70756900E+00
+24.17500E-03,+859.23374E-03,+279.52265E-03,+2.75135055E+00,+2.69123734E+00
+24.20000E-03,+673.30410E-03,+287.06033E-03,+2.75135055E+00,+2.67741825E+00
+24.22500E-03,+618.02772E-03,+241.83420E-03,+2.77145105E+00,+2.67616197E+00
+24.25000E-03,+565.26390E-03,+266.95983E-03,+2.75763196E+00,+2.70756900E+00
+24.27500E-03,+5.52757540E+00,+239.32164E-03,+2.76014452E+00,+2.69374990E+00
+24.30000E-03,+5.60043972E+00,+4.62625627E+00,+2.75135055E+00,+2.79048357E+00
+24.32500E-03,+5.98234927E+00,+8.48052758E+00,+2.75135055E+00,+2.77163935E+00
+24.35000E-03,+5.62305279E+00,+952.88947E-03,+2.75135055E+00,+2.73269463E+00
+24.37500E-03,+5.38184676E+00,+2.25188443E+00,+2.76014452E+00,+2.77163935E+00
+24.40000E-03,+6.00496233E+00,+1.45791459E+00,+2.77145105E+00,+2.74651372E+00
+24.42500E-03,+5.48486184E+00,+3.53077889E+00,+2.75260683E+00,+2.79173985E+00
+24.45000E-03,+6.00496233E+00,+2.46293971E+00,+2.79155155E+00,+2.74777000E+00
+24.47500E-03,+5.83913319E+00,+955.40204E-03,+2.74883799E+00,+2.73143835E+00
+24.50000E-03,+5.87682163E+00,+2.34233670E+00,+2.77521990E+00,+2.73395091E+00
+24.52500E-03,+5.69340455E+00,+3.19912061E+00,+2.77145105E+00,+2.75530769E+00
+24.55000E-03,+5.57028897E+00,+1.00062817E+00,+2.77145105E+00,+2.76912679E+00
+24.57500E-03,+5.60295229E+00,+8.48052758E+00,+2.77145105E+00,+2.77163935E+00
+24.60000E-03,+4.88687189E+00,+191.58295E-03,+2.77145105E+00,+2.65731774E+00
+24.62500E-03,+4.27380657E+00,+204.14576E-03,+2.75135055E+00,+2.69374990E+00
+24.65000E-03,+3.65822869E+00,+239.32164E-03,+2.75135055E+00,+2.67993081E+00
+24.67500E-03,+3.19089201E+00,+261.93471E-03,+2.76014452E+00,+2.70254387E+00
+24.70000E-03,+2.75621865E+00,+231.78395E-03,+2.75135055E+00,+2.69374990E+00
+24.72500E-03,+2.39189704E+00,+204.14576E-03,+2.73376261E+00,+2.67490568E+00
+24.75000E-03,+2.09290207E+00,+251.88446E-03,+2.77898874E+00,+2.67993081E+00
+24.77500E-03,+1.82405785E+00,+261.93471E-03,+2.74004402E+00,+2.67364940E+00
+24.80000E-03,+1.54265082E+00,+246.85933E-03,+2.75511939E+00,+2.67741825E+00
+24.82500E-03,+1.38184680E+00,+282.03521E-03,+2.77019477E+00,+2.69249362E+00
+24.85000E-03,+1.18084178E+00,+307.16084E-03,+2.78527015E+00,+2.69374990E+00
+24.87500E-03,+1.02003776E+00,+319.72365E-03,+2.76014452E+00,+2.69374990E+00
+24.90000E-03,+906.97244E-03,+319.72365E-03,+2.73878774E+00,+2.67364940E+00
+24.92500E-03,+778.83174E-03,+279.52265E-03,+2.75260683E+00,+2.69374990E+00
