x-axis,1,2,3
second,Volt,Volt,Volt
+612.00000E-06,-383.36821E-06,-808.36818E-06,+8.91841043E-03
+612.01600E-06,-362.44771E-06,-720.50207E-06,+8.96025144E-03
+612.03200E-06,-205.54394E-06,-389.95814E-06,+8.91841043E-03
+612.04800E-06,-27.71967E-06,-335.56484E-06,+8.60460289E-03
+612.06400E-06,+218.09624E-06,-469.45605E-06,+8.60460289E-03
+612.08000E-06,+474.37240E-06,-816.73638E-06,+8.60460289E-03
+612.09600E-06,+631.27617E-06,-712.13387E-06,+8.96025144E-03
+612.11200E-06,+631.27617E-06,-682.84517E-06,+8.91841043E-03
+612.12800E-06,+809.10044E-06,-933.89119E-06,+8.96025144E-03
+612.14400E-06,+788.17994E-06,-720.50207E-06,+9.27405898E-03
+612.16000E-06,+720.18831E-06,-461.08785E-06,+8.91841043E-03
+612.17600E-06,+976.46446E-06,-398.32635E-06,+8.96025144E-03
+612.19200E-06,+866.63182E-06,-611.71546E-06,+8.56276188E-03
+612.20800E-06,+631.27617E-06,-586.61086E-06,+8.29079535E-03
+612.22400E-06,+453.45190E-06,-113.80752E-06,+8.60460289E-03
+612.24000E-06,+296.54813E-06,-360.66944E-06,+8.60460289E-03
+612.25600E-06,+118.72385E-06,-871.12969E-06,+8.60460289E-03
+612.27200E-06,+139.64436E-06,-862.76148E-06,+8.24895434E-03
+612.28800E-06,+118.72385E-06,-657.74057E-06,+8.29079535E-03
+612.30400E-06,-304.91633E-06,-318.82844E-06,+8.60460289E-03
+612.32000E-06,-451.35985E-06,-415.06275E-06,+8.96025144E-03
+612.33600E-06,-372.90796E-06,-381.58994E-06,+8.91841043E-03
+612.35200E-06,-639.64437E-06,-415.06275E-06,+8.24895434E-03
+612.36800E-06,-786.08789E-06,-666.10877E-06,+8.29079535E-03
+612.38400E-06,-618.72387E-06,-523.84936E-06,+8.60460289E-03
+612.40000E-06,-362.44771E-06,-825.10458E-06,+8.60460289E-03
+612.41600E-06,-472.28035E-06,-561.50626E-06,+8.24895434E-03
+612.43200E-06,-529.81173E-06,-210.04183E-06,+8.64644390E-03
+612.44800E-06,-550.73224E-06,-469.45605E-06,+8.91841043E-03
+612.46400E-06,-263.07532E-06,-389.95814E-06,+8.60460289E-03
+612.48000E-06,+129.18410E-06,-620.08367E-06,+8.60460289E-03
+612.49600E-06,-48.64017E-06,-507.11295E-06,+8.96025144E-03
+612.51200E-06,-27.71967E-06,-343.93304E-06,+8.91841043E-03
+612.52800E-06,+307.00838E-06,-674.47697E-06,+8.96025144E-03
+612.54400E-06,+375.00001E-06,-657.74057E-06,+8.56276188E-03
+612.56000E-06,+474.37240E-06,-816.73638E-06,+8.64644390E-03
+612.57600E-06,+542.36403E-06,-854.39328E-06,+8.91841043E-03
+612.59200E-06,+552.82428E-06,-737.23847E-06,+8.60460289E-03
+612.60800E-06,+720.18831E-06,-657.74057E-06,+8.24895434E-03
+612.62400E-06,+709.72805E-06,-603.34726E-06,+8.29079535E-03
+612.64000E-06,+631.27617E-06,-808.36818E-06,+8.60460289E-03
+612.65600E-06,+631.27617E-06,-435.98325E-06,+8.24895434E-03
+612.67200E-06,+631.27617E-06,-352.30124E-06,+8.29079535E-03
+612.68800E-06,+631.27617E-06,-879.49789E-06,+7.89330579E-03
+612.70400E-06,+453.45189E-06,-854.39328E-06,+7.97698781E-03
+612.72000E-06,+296.54813E-06,-737.23847E-06,+8.60460289E-03
+612.73600E-06,+207.63599E-06,-657.74057E-06,+8.60460289E-03
+612.75200E-06,-48.64017E-06,-674.47697E-06,+8.60460289E-03
+612.76800E-06,-116.63180E-06,-871.12969E-06,+8.24895434E-03
+612.78400E-06,-216.00419E-06,-791.63178E-06,+7.93514680E-03
+612.80000E-06,-372.90796E-06,-808.36818E-06,+7.93514680E-03
+612.81600E-06,-372.90796E-06,-578.24266E-06,+7.93514680E-03
+612.83200E-06,-372.90796E-06,-548.95396E-06,+7.93514680E-03
+612.84800E-06,-461.82010E-06,-515.48115E-06,+8.29079535E-03
+612.86400E-06,-629.18412E-06,-477.82425E-06,+8.96025144E-03
+612.88000E-06,-707.63601E-06,-737.23847E-06,+8.56276188E-03
+612.89600E-06,-885.46028E-06,-728.87027E-06,+8.64644390E-03
+612.91200E-06,-864.53977E-06,-808.36818E-06,+8.91841043E-03
+612.92800E-06,-885.46028E-06,-862.76148E-06,+8.24895434E-03
+612.94400E-06,-1.04236405E-03,-586.61086E-06,+8.29079535E-03
+612.96000E-06,-864.53977E-06,-611.71546E-06,+8.60460289E-03
+612.97600E-06,-796.54814E-06,-657.74057E-06,+8.60460289E-03
+612.99200E-06,-963.91216E-06,-603.34726E-06,+8.24895434E-03
+613.00800E-06,-953.45191E-06,-452.71965E-06,+8.29079535E-03
+613.02400E-06,-875.00003E-06,-335.56484E-06,+8.96025144E-03
+613.04000E-06,-697.17575E-06,-682.84517E-06,+8.91841043E-03
+613.05600E-06,-451.35985E-06,-720.50207E-06,+8.24895434E-03
+613.07200E-06,-461.82010E-06,-816.73638E-06,+7.93514680E-03
+613.08800E-06,-718.09626E-06,-712.13387E-06,+7.93514680E-03
+613.10400E-06,-963.91216E-06,-398.32635E-06,+8.29079535E-03
+613.12000E-06,-1.04236405E-03,-682.84517E-06,+8.24895434E-03
+613.13600E-06,-686.71550E-06,-364.85354E-06,+7.93514680E-03
+613.15200E-06,-372.90796E-06,-502.92886E-06,+8.64644390E-03
+613.16800E-06,-461.82010E-06,-854.39328E-06,+8.56276188E-03
+613.18400E-06,-807.00839E-06,-594.97906E-06,+7.93514680E-03
+613.20000E-06,-864.53977E-06,-532.21756E-06,+7.93514680E-03
+613.21600E-06,-796.54814E-06,-461.08785E-06,+7.93514680E-03
+613.23200E-06,-875.00003E-06,-327.19664E-06,+8.29079535E-03
+613.24800E-06,-875.00003E-06,-193.30543E-06,+8.60460289E-03
+613.26400E-06,-786.08789E-06,-272.80333E-06,+8.24895434E-03
+613.28000E-06,-618.72387E-06,-753.97488E-06,+8.29079535E-03
+613.29600E-06,-807.00839E-06,-641.00416E-06,+8.60460289E-03
+613.31200E-06,-775.62764E-06,-477.82425E-06,+8.60460289E-03
+613.32800E-06,-718.09626E-06,-808.36818E-06,+8.24895434E-03
+613.34400E-06,-875.00003E-06,-507.11295E-06,+7.93514680E-03
+613.36000E-06,-786.08789E-06,-486.19245E-06,+7.93514680E-03
+613.37600E-06,-707.63601E-06,-657.74057E-06,+8.29079535E-03
+613.39200E-06,-707.63601E-06,-674.47697E-06,+8.60460289E-03
+613.40800E-06,-796.54814E-06,-657.74057E-06,+8.60460289E-03
+613.42400E-06,-875.00003E-06,-389.95814E-06,+8.24895434E-03
+613.44000E-06,-1.05282430E-03,-264.43513E-06,+7.93514680E-03
+613.45600E-06,-1.03190380E-03,-335.56484E-06,+7.93514680E-03
+613.47200E-06,-1.14173644E-03,-825.10458E-06,+7.93514680E-03
+613.48800E-06,-1.28817996E-03,-917.15479E-06,+7.93514680E-03
+613.50400E-06,-1.38755234E-03,-666.10877E-06,+7.93514680E-03
+613.52000E-06,-1.63336825E-03,-594.97906E-06,+7.93514680E-03
+613.53600E-06,-1.62290800E-03,-532.21756E-06,+7.93514680E-03
+613.55200E-06,-1.63336825E-03,-816.73638E-06,+7.93514680E-03
+613.56800E-06,-1.88964441E-03,-996.65270E-06,+8.29079535E-03
+613.58400E-06,-1.86872391E-03,-649.37237E-06,+8.60460289E-03
+613.60000E-06,-1.88964441E-03,-682.84517E-06,+8.60460289E-03
+613.61600E-06,-2.13546032E-03,-649.37237E-06,+8.24895434E-03
+613.63200E-06,-1.94717579E-03,-682.84517E-06,+8.29079535E-03
+613.64800E-06,-1.71182014E-03,-933.89119E-06,+8.60460289E-03
+613.66400E-06,-1.71182014E-03,-578.24266E-06,+8.24895434E-03
+613.68000E-06,-1.71182014E-03,-620.08367E-06,+7.93514680E-03
+613.69600E-06,-1.80073227E-03,-720.50207E-06,+8.29079535E-03
+613.71200E-06,-1.61244775E-03,-674.47697E-06,+8.24895434E-03
+613.72800E-06,-1.55491637E-03,-942.25939E-06,+8.29079535E-03
+613.74400E-06,-1.80073227E-03,-783.26358E-06,+8.24895434E-03
+613.76000E-06,-1.70135988E-03,-603.34726E-06,+7.93514680E-03
+613.77600E-06,-1.63336825E-03,-808.36818E-06,+7.93514680E-03
+613.79200E-06,-1.80073227E-03,-862.76148E-06,+7.57949825E-03
+613.80800E-06,-1.61244775E-03,-799.99998E-06,+7.97698781E-03
+613.82400E-06,-1.64382850E-03,-586.61086E-06,+8.60460289E-03
+613.84000E-06,-1.70135988E-03,-611.71546E-06,+8.24895434E-03
+613.85600E-06,-1.72228039E-03,-799.99998E-06,+7.93514680E-03
+613.87200E-06,-1.87918416E-03,-942.25939E-06,+7.57949825E-03
+613.88800E-06,-1.96809629E-03,-925.52299E-06,+7.62133926E-03
+613.90400E-06,-1.95763604E-03,-657.74057E-06,+7.93514680E-03
+613.92000E-06,-2.05700843E-03,-674.47697E-06,+8.29079535E-03
+613.93600E-06,-2.39173648E-03,-586.61086E-06,+7.89330579E-03
+613.95200E-06,-2.37081597E-03,-540.58576E-06,+7.26569071E-03
+613.96800E-06,-2.56956075E-03,-523.84936E-06,+7.26569071E-03
+613.98400E-06,-2.79445615E-03,-184.93723E-06,+7.62133926E-03
+614.00000E-06,-2.80491640E-03,-565.69036E-06,+7.93514680E-03
+614.01600E-06,-3.06119256E-03,-356.48534E-06,+7.93514680E-03
+614.03200E-06,-3.04027206E-03,-13.38911E-06,+7.93514680E-03
+614.04800E-06,-3.06119256E-03,-193.30543E-06,+7.57949825E-03
+614.06400E-06,-3.21809633E-03,+11.71549E-06,+7.62133926E-03
+614.08000E-06,-3.30700847E-03,-289.53974E-06,+7.93514680E-03
+614.09600E-06,-3.29654822E-03,-452.71965E-06,+7.93514680E-03
+614.11200E-06,-3.12918419E-03,-122.17572E-06,+7.93514680E-03
+614.12800E-06,-3.13964445E-03,-352.30124E-06,+7.93514680E-03
+614.14400E-06,-3.12918419E-03,-239.33053E-06,+7.93514680E-03
+614.16000E-06,-2.78399590E-03,-289.53974E-06,+7.93514680E-03
+614.17600E-06,-2.72646452E-03,-310.46024E-06,+7.57949825E-03
+614.19200E-06,-2.88336829E-03,-210.04183E-06,+7.62133926E-03
+614.20800E-06,-2.88336829E-03,-682.84517E-06,+7.57949825E-03
+614.22400E-06,-2.88336829E-03,-791.63178E-06,+7.97698781E-03
+614.24000E-06,-2.88336829E-03,-808.36818E-06,+8.24895434E-03
+614.25600E-06,-2.79445615E-03,-791.63178E-06,+7.93514680E-03
+614.27200E-06,-2.98274068E-03,-594.97906E-06,+7.93514680E-03
+614.28800E-06,-3.04027206E-03,-532.21756E-06,+8.29079535E-03
+614.30400E-06,-2.97228043E-03,-816.73638E-06,+8.24895434E-03
+614.32000E-06,-3.13964445E-03,-1.56569035E-03,+8.29079535E-03
+614.33600E-06,-3.21809633E-03,-1.00920499E-03,+8.24895434E-03
+614.35200E-06,-3.30700847E-03,-343.93304E-06,+8.29079535E-03
+614.36800E-06,-3.56328463E-03,-1.17238492E-03,+8.24895434E-03
+614.38400E-06,-3.54236412E-03,-1.52384934E-03,+7.93514680E-03
+614.40000E-06,-3.38546035E-03,-1.40669453E-03,+7.93514680E-03
+614.41600E-06,-3.65219676E-03,-1.04267780E-03,+7.93514680E-03
+614.43200E-06,-3.79864028E-03,-808.36818E-06,+8.29079535E-03
+614.44800E-06,-3.89801267E-03,-791.63178E-06,+8.24895434E-03
+614.46400E-06,-4.23274071E-03,-666.10877E-06,+7.93514680E-03
+614.48000E-06,-4.30073235E-03,-737.23847E-06,+7.93514680E-03
+614.49600E-06,-4.22228046E-03,-159.83262E-06,+8.29079535E-03
+614.51200E-06,-4.22228046E-03,-92.88702E-06,+8.24895434E-03
+614.52800E-06,-4.31119260E-03,-105.43932E-06,+7.93514680E-03
+614.54400E-06,-4.30073235E-03,-155.64853E-06,+7.57949825E-03
+614.56000E-06,-4.22228046E-03,-389.95814E-06,+7.62133926E-03
+614.57600E-06,-4.13336833E-03,+91.21340E-06,+7.93514680E-03
+614.59200E-06,-4.14382858E-03,-164.01673E-06,+7.57949825E-03
+614.60800E-06,-4.22228046E-03,-737.23847E-06,+7.62133926E-03
+614.62400E-06,-4.31119260E-03,-444.35145E-06,+7.57949825E-03
+614.64000E-06,-4.47855662E-03,-59.41422E-06,+7.62133926E-03
+614.65600E-06,-4.37918423E-03,+145.60670E-06,+7.57949825E-03
+614.67200E-06,-4.31119260E-03,-795.81588E-06,+7.26569071E-03
+614.68800E-06,-4.21182021E-03,-1.38158993E-03,+7.26569071E-03
+614.70400E-06,-4.14382858E-03,-356.48534E-06,+7.26569071E-03
+614.72000E-06,-4.22228046E-03,-511.29706E-06,+7.26569071E-03
+614.73600E-06,-4.31119260E-03,-561.50626E-06,+7.62133926E-03
+614.75200E-06,-4.21182021E-03,-138.91212E-06,+7.93514680E-03
+614.76800E-06,-4.14382858E-03,-1.11799161E-03,+7.57949825E-03
+614.78400E-06,-4.13336833E-03,-1.01757319E-03,+7.97698781E-03
+614.80000E-06,-4.14382858E-03,-762.34308E-06,+8.24895434E-03
+614.81600E-06,-4.22228046E-03,-1.05941420E-03,+7.93514680E-03
+614.83200E-06,-4.04445619E-03,-1.21841002E-03,+7.93514680E-03
+614.84800E-06,-4.42102524E-03,-1.32719662E-03,+7.93514680E-03
+614.86400E-06,-4.44717586E-03,-774.89538E-06,+7.93514680E-03
+614.88000E-06,-4.05491644E-03,-611.71546E-06,+7.57949825E-03
+614.89600E-06,-4.05491644E-03,-871.12969E-06,+7.26569071E-03
+614.91200E-06,-4.05491644E-03,-933.89119E-06,+7.62133926E-03
+614.92800E-06,-4.05491644E-03,-933.89119E-06,+7.93514680E-03
+614.94400E-06,-4.14382858E-03,-720.50207E-06,+7.93514680E-03
+614.96000E-06,-4.13336833E-03,-887.86609E-06,+7.93514680E-03
+614.97600E-06,-4.05491644E-03,-917.15479E-06,+7.57949825E-03
+614.99200E-06,-4.14382858E-03,-808.36818E-06,+7.62133926E-03
+615.00800E-06,-4.22228046E-03,-720.50207E-06,+7.93514680E-03
+615.02400E-06,-3.95554405E-03,-389.95814E-06,+7.93514680E-03
+615.04000E-06,-3.80910053E-03,-904.60249E-06,+7.57949825E-03
+615.05600E-06,-4.06537669E-03,-1.18493721E-03,+7.26569071E-03
+615.07200E-06,-4.13336833E-03,-720.50207E-06,+7.62133926E-03
+615.08800E-06,-3.87709217E-03,-247.69873E-06,+7.93514680E-03
+615.10400E-06,-3.80910053E-03,-67.78242E-06,+7.93514680E-03
+615.12000E-06,-3.88755242E-03,-628.45187E-06,+7.93514680E-03
+615.13600E-06,-3.79864028E-03,-641.00416E-06,+7.57949825E-03
+615.15200E-06,-3.98692481E-03,-620.08367E-06,+7.62133926E-03
+615.16800E-06,-4.04445619E-03,-862.76148E-06,+7.93514680E-03
+615.18400E-06,-3.97646456E-03,-728.87027E-06,+7.93514680E-03
+615.20000E-06,-4.05491644E-03,-808.36818E-06,+7.57949825E-03
+615.21600E-06,-4.05491644E-03,-791.63178E-06,+7.26569071E-03
+615.23200E-06,-4.14382858E-03,-310.46024E-06,+7.62133926E-03
+615.24800E-06,-4.13336833E-03,-494.56066E-06,+7.93514680E-03
+615.26400E-06,-4.14382858E-03,-364.85354E-06,+7.93514680E-03
+615.28000E-06,-4.31119260E-03,-431.79915E-06,+7.57949825E-03
+615.29600E-06,-4.47855662E-03,-364.85354E-06,+7.26569071E-03
+615.31200E-06,-4.64592064E-03,+137.23850E-06,+7.26569071E-03
+615.32800E-06,-4.63546039E-03,+66.10879E-06,+7.26569071E-03
+615.34400E-06,-4.55700851E-03,-281.17154E-06,+7.26569071E-03
+615.36000E-06,-4.73483278E-03,-532.21756E-06,+7.62133926E-03
+615.37600E-06,-4.89173655E-03,-461.08785E-06,+7.57949825E-03
+615.39200E-06,-4.89173655E-03,-256.06693E-06,+7.26569071E-03
+615.40800E-06,-5.06956082E-03,+11.71549E-06,+7.26569071E-03
+615.42400E-06,-5.22646459E-03,-5.02091E-06,+7.62133926E-03
+615.44000E-06,-5.31537673E-03,-699.58157E-06,+7.57949825E-03
+615.45600E-06,-5.39382861E-03,-846.02508E-06,+7.62133926E-03
+615.47200E-06,-5.30491648E-03,-389.95814E-06,+7.57949825E-03
+615.48800E-06,-5.22646459E-03,-620.08367E-06,+7.26569071E-03
+615.50400E-06,-5.31537673E-03,-649.37237E-06,+7.26569071E-03
+615.52000E-06,-5.39382861E-03,-682.84517E-06,+7.62133926E-03
+615.53600E-06,-5.48274075E-03,-1.00502090E-03,+7.57949825E-03
+615.55200E-06,-5.56119264E-03,-925.52299E-06,+7.62133926E-03
+615.56800E-06,-5.47228050E-03,-1.08451881E-03,+7.93514680E-03
+615.58400E-06,-5.39382861E-03,-1.19330541E-03,+7.93514680E-03
+615.60000E-06,-5.21600434E-03,-1.13891211E-03,+7.57949825E-03
+615.61600E-06,-5.23692485E-03,-1.13054391E-03,+7.26569071E-03
+615.63200E-06,-5.12709220E-03,-996.65270E-06,+7.26569071E-03
+615.64800E-06,-4.89173655E-03,-1.21841002E-03,+7.26569071E-03
+615.66400E-06,-4.98064869E-03,-1.04267780E-03,+7.62133926E-03
+615.68000E-06,-4.88127630E-03,-879.49789E-06,+7.57949825E-03
+615.69600E-06,-4.72437253E-03,-996.65270E-06,+7.62133926E-03
+615.71200E-06,-4.72437253E-03,-933.89119E-06,+7.57949825E-03
+615.72800E-06,-4.54654825E-03,-1.14728031E-03,+7.26569071E-03
+615.74400E-06,-4.56746876E-03,-1.12217571E-03,+7.26569071E-03
+615.76000E-06,-4.54654825E-03,-1.07615060E-03,+7.26569071E-03
+615.77600E-06,-4.56746876E-03,-1.20167361E-03,+7.26569071E-03
+615.79200E-06,-4.63546039E-03,-988.28450E-06,+7.26569071E-03
+615.80800E-06,-4.46809637E-03,-942.25939E-06,+7.26569071E-03
+615.82400E-06,-4.65638090E-03,-783.26358E-06,+7.62133926E-03
+615.84000E-06,-4.62500014E-03,-532.21756E-06,+7.93514680E-03
+615.85600E-06,-4.65638090E-03,-105.43932E-06,+7.93514680E-03
+615.87200E-06,-5.06956082E-03,-13.38911E-06,+7.57949825E-03
+615.88800E-06,-4.87081604E-03,-548.95396E-06,+7.26569071E-03
+615.90400E-06,-4.64592064E-03,-515.48115E-06,+7.26569071E-03
+615.92000E-06,-4.90219680E-03,-406.69455E-06,+7.26569071E-03
+615.93600E-06,-5.05910057E-03,-34.30961E-06,+7.26569071E-03
+615.95200E-06,-5.05910057E-03,+191.63180E-06,+7.26569071E-03
+615.96800E-06,-4.97018843E-03,-138.91212E-06,+7.62133926E-03
+615.98400E-06,-4.98064869E-03,+20.08369E-06,+7.93514680E-03
+616.00000E-06,-5.14801271E-03,-369.03765E-06,+7.93514680E-03
+616.01600E-06,-5.22646459E-03,-435.98325E-06,+7.93514680E-03
+616.03200E-06,-5.31537673E-03,-423.43095E-06,+7.93514680E-03
+616.04800E-06,-5.39382861E-03,-728.87027E-06,+7.57949825E-03
+616.06400E-06,-5.39382861E-03,-523.84936E-06,+7.62133926E-03
+616.08000E-06,-5.39382861E-03,-753.97488E-06,+7.57949825E-03
+616.09600E-06,-5.39382861E-03,-712.13387E-06,+7.62133926E-03
+616.11200E-06,-5.39382861E-03,-611.71546E-06,+7.57949825E-03
+616.12800E-06,-5.39382861E-03,-871.12969E-06,+7.26569071E-03
+616.14400E-06,-5.39382861E-03,-720.50207E-06,+7.62133926E-03
+616.16000E-06,-5.66056503E-03,-674.47697E-06,+7.93514680E-03
+616.17600E-06,-5.54027213E-03,-515.48115E-06,+7.93514680E-03
+616.19200E-06,-5.40428887E-03,-548.95396E-06,+7.57949825E-03
+616.20800E-06,-5.73901691E-03,-871.12969E-06,+7.26569071E-03
+616.22400E-06,-5.62918427E-03,-862.76148E-06,+7.62133926E-03
+616.24000E-06,-5.57165289E-03,-942.25939E-06,+7.93514680E-03
+616.25600E-06,-5.72855666E-03,-925.52299E-06,+7.93514680E-03
+616.27200E-06,-5.81746880E-03,-1.01338910E-03,+7.93514680E-03
+616.28800E-06,-5.89592068E-03,-1.05941420E-03,+7.57949825E-03
+616.30400E-06,-5.89592068E-03,-649.37237E-06,+7.97698781E-03
+616.32000E-06,-5.80700854E-03,-753.97488E-06,+8.24895434E-03
+616.33600E-06,-5.90638093E-03,-996.65270E-06,+7.22384971E-03
+616.35200E-06,-5.79654829E-03,-791.63178E-06,+7.30753172E-03
+616.36800E-06,-5.65010477E-03,-950.62759E-06,+7.93514680E-03
+616.38400E-06,-5.46182025E-03,-1.05941420E-03,+7.22384970E-03
+616.40000E-06,-5.13755246E-03,-1.00502090E-03,+6.95188318E-03
+616.41600E-06,-5.23692485E-03,-783.26358E-06,+7.62133926E-03
+616.43200E-06,-5.21600434E-03,-887.86609E-06,+7.93514680E-03
+616.44800E-06,-4.88127630E-03,-1.13054391E-03,+7.57949825E-03
+616.46400E-06,-4.90219680E-03,-996.65270E-06,+7.26569071E-03
+616.48000E-06,-4.79236416E-03,-1.00502090E-03,+7.26569071E-03
+616.49600E-06,-4.55700851E-03,-712.13387E-06,+7.62133926E-03
+616.51200E-06,-4.73483278E-03,-540.58576E-06,+7.93514680E-03
+616.52800E-06,-4.89173655E-03,-737.23847E-06,+7.22384970E-03
+616.54400E-06,-4.98064869E-03,-586.61086E-06,+6.95188318E-03
+616.56000E-06,-4.79236416E-03,-611.71546E-06,+7.26569071E-03
+616.57600E-06,-4.73483278E-03,-302.09203E-06,+7.26569071E-03
+616.59200E-06,-4.89173655E-03,-574.05856E-06,+7.62133926E-03
+616.60800E-06,-5.15847296E-03,-1.05941420E-03,+7.93514680E-03
+616.62400E-06,-5.12709220E-03,-649.37237E-06,+7.57949825E-03
+616.64000E-06,-4.98064869E-03,-825.10458E-06,+7.26569071E-03
+616.65600E-06,-5.32583698E-03,-703.76567E-06,+7.62133926E-03
+616.67200E-06,-5.56119264E-03,-406.69455E-06,+7.57949825E-03
+616.68800E-06,-5.47228050E-03,-674.47697E-06,+7.26569071E-03
+616.70400E-06,-5.57165289E-03,-515.48115E-06,+7.26569071E-03
+616.72000E-06,-5.46182025E-03,-691.21337E-06,+7.62133926E-03
+616.73600E-06,-5.31537673E-03,-925.52299E-06,+7.22384970E-03
+616.75200E-06,-5.57165289E-03,-657.74057E-06,+7.30753172E-03
+616.76800E-06,-5.55073238E-03,-674.47697E-06,+7.57949825E-03
+616.78400E-06,-5.48274075E-03,-444.35145E-06,+7.62133926E-03
+616.80000E-06,-5.56119264E-03,-557.32216E-06,+7.22384970E-03
+616.81600E-06,-5.47228050E-03,-507.11295E-06,+7.30753172E-03
+616.83200E-06,-5.30491648E-03,-415.06275E-06,+7.57949825E-03
+616.84800E-06,-5.40428887E-03,-666.10877E-06,+7.26569071E-03
+616.86400E-06,-5.47228050E-03,-310.46024E-06,+7.26569071E-03
+616.88000E-06,-5.30491648E-03,-210.04183E-06,+7.26569071E-03
+616.89600E-06,-5.04864032E-03,-540.58576E-06,+7.26569071E-03
+616.91200E-06,-4.89173655E-03,-808.36818E-06,+7.26569071E-03
+616.92800E-06,-4.71391228E-03,-791.63178E-06,+6.91004217E-03
+616.94400E-06,-4.64592064E-03,-737.23847E-06,+6.95188318E-03
+616.96000E-06,-4.63546039E-03,-942.25939E-06,+7.26569071E-03
+616.97600E-06,-4.46809637E-03,-925.52299E-06,+7.26569071E-03
+616.99200E-06,-4.21182021E-03,-1.01338910E-03,+7.26569071E-03
+617.00800E-06,-4.05491644E-03,-1.13054391E-03,+7.26569071E-03
+617.02400E-06,-4.05491644E-03,-854.39328E-06,+7.62133926E-03
+617.04000E-06,-3.96600430E-03,-1.30627613E-03,+7.57949825E-03
+617.05600E-06,-3.97646456E-03,-1.65774055E-03,+7.26569071E-03
+617.07200E-06,-3.87709217E-03,-829.28868E-06,+7.26569071E-03
+617.08800E-06,-3.72018840E-03,-904.60249E-06,+7.62133926E-03
+617.10400E-06,-3.89801267E-03,-971.54809E-06,+7.93514680E-03
+617.12000E-06,-3.87709217E-03,-887.86609E-06,+7.57949825E-03
+617.13600E-06,-3.80910053E-03,-703.76567E-06,+7.62133926E-03
+617.15200E-06,-4.06537669E-03,-762.34308E-06,+7.57949825E-03
+617.16800E-06,-4.22228046E-03,-917.15479E-06,+7.62133926E-03
+617.18400E-06,-4.22228046E-03,-666.10877E-06,+7.93514680E-03
+617.20000E-06,-4.22228046E-03,-1.09288701E-03,+7.22384970E-03
+617.21600E-06,-4.22228046E-03,-1.18493721E-03,+6.95188318E-03
+617.23200E-06,-4.31119260E-03,-862.76148E-06,+7.26569071E-03
+617.24800E-06,-4.65638090E-03,-1.01338910E-03,+7.26569071E-03
+617.26400E-06,-4.62500014E-03,-774.89538E-06,+7.26569071E-03
+617.28000E-06,-4.47855662E-03,-825.10458E-06,+7.26569071E-03
+617.29600E-06,-4.82374492E-03,-917.15479E-06,+7.62133926E-03
+617.31200E-06,-4.88127630E-03,-1.09288701E-03,+7.57949825E-03
+617.32800E-06,-4.72437253E-03,-1.11380751E-03,+7.26569071E-03
+617.34400E-06,-4.63546039E-03,-586.61086E-06,+7.26569071E-03
+617.36000E-06,-4.64592064E-03,-753.97488E-06,+7.26569071E-03
+617.37600E-06,-4.72437253E-03,-854.39328E-06,+7.26569071E-03
+617.39200E-06,-4.63546039E-03,-452.71965E-06,+7.62133926E-03
+617.40800E-06,-4.91265705E-03,-975.73220E-06,+7.93514680E-03
+617.42400E-06,-4.69299177E-03,-1.03430960E-03,+7.57949825E-03
+617.44000E-06,-4.57792901E-03,-745.60668E-06,+6.91004217E-03
+617.45600E-06,-4.53608800E-03,-1.00502090E-03,+6.59623463E-03
+617.47200E-06,-4.31119260E-03,-1.06778240E-03,+6.95188318E-03
+617.48800E-06,-4.56746876E-03,-996.65270E-06,+7.62133926E-03
+617.50400E-06,-4.81328466E-03,-649.37237E-06,+7.57949825E-03
+617.52000E-06,-4.89173655E-03,-540.58576E-06,+7.26569071E-03
+617.53600E-06,-4.89173655E-03,-666.10877E-06,+6.91004217E-03
+617.55200E-06,-4.71391228E-03,-737.23847E-06,+6.95188318E-03
+617.56800E-06,-4.73483278E-03,-1.01338910E-03,+7.26569071E-03
+617.58400E-06,-5.06956082E-03,-846.02508E-06,+7.26569071E-03
+617.60000E-06,-4.95972818E-03,-603.34726E-06,+7.26569071E-03
+617.61600E-06,-4.81328466E-03,-737.23847E-06,+7.26569071E-03
+617.63200E-06,-5.06956082E-03,-871.12969E-06,+7.26569071E-03
+617.64800E-06,-5.22646459E-03,-720.50207E-06,+7.26569071E-03
+617.66400E-06,-5.22646459E-03,-461.08785E-06,+7.62133926E-03
+617.68000E-06,-5.13755246E-03,-753.97488E-06,+7.93514680E-03
+617.69600E-06,-4.97018843E-03,-925.52299E-06,+7.57949825E-03
+617.71200E-06,-4.98064869E-03,-657.74057E-06,+7.62133926E-03
+617.72800E-06,-4.97018843E-03,-674.47697E-06,+7.57949825E-03
+617.74400E-06,-4.89173655E-03,-799.99998E-06,+6.91004217E-03
+617.76000E-06,-4.98064869E-03,-1.08451881E-03,+6.95188318E-03
+617.77600E-06,-5.05910057E-03,-1.19330541E-03,+7.26569071E-03
+617.79200E-06,-4.70345202E-03,-1.13891211E-03,+6.91004217E-03
+617.80800E-06,-4.65638090E-03,-1.13054391E-03,+6.59623463E-03
+617.82400E-06,-4.71391228E-03,-854.39328E-06,+6.95188318E-03
+617.84000E-06,-4.46809637E-03,-950.62759E-06,+6.91004217E-03
+617.85600E-06,-4.38964448E-03,-561.50626E-06,+6.95188318E-03
+617.87200E-06,-4.30073235E-03,-636.82007E-06,+7.26569071E-03
