Time,Oven T,Chamber T,Oven output
2021-12-13 3:29:20,52.1,98.84,0
2021-12-13 3:31:25,51.9,98.33,0
2021-12-13 3:33:29,51.6,97.72,0
2021-12-13 3:35:34,51.1,97.07,0
2021-12-13 3:37:39,50.9,96.51,0
2021-12-13 3:39:43,50.7,95.87,0
2021-12-13 3:41:48,50.3,95.43,0
2021-12-13 3:43:53,50.1,94.79,0
2021-12-13 3:45:58,49.9,94.33,0
2021-12-13 3:48:03,49.6,93.86,0
2021-12-13 3:50:08,49.4,93.26,0
2021-12-13 3:52:12,49.3,92.73,0
2021-12-13 3:54:17,49.1,92.16,0
2021-12-13 3:56:22,48.8,91.74,0
2021-12-13 3:58:26,48.7,91.26,0
2021-12-13 4:00:31,48.6,90.7,0
2021-12-13 4:02:36,48.4,90.04,0
2021-12-13 4:04:40,48.2,89.65,0
2021-12-13 4:06:45,48.2,89.08,0
2021-12-13 4:08:50,48.0,88.58,0
2021-12-13 4:10:55,47.8,88.07,0
2021-12-13 4:12:59,46.9,87.45,0
2021-12-13 4:15:04,45.9,86.99,0
2021-12-13 4:17:09,45.0,86.74,0
2021-12-13 4:19:13,44.4,86.07,0
2021-12-13 4:21:18,44.0,85.45,0
2021-12-13 4:23:23,43.5,85.22,0
2021-12-13 4:25:27,42.9,84.44,0
2021-12-13 4:27:32,42.6,84.02,0
2021-12-13 4:29:37,42.3,83.44,0
2021-12-13 4:31:42,42.0,82.98,0
2021-12-13 4:33:46,41.7,82.5,0
2021-12-13 4:35:51,41.4,82.2,0
2021-12-13 4:37:56,41.2,81.58,0
2021-12-13 4:40:00,41.0,81.05,0
2021-12-13 4:42:05,40.8,80.49,0
2021-12-13 4:44:10,40.6,80.03,0
2021-12-13 4:46:14,40.4,79.58,0
2021-12-13 4:48:19,40.2,79.05,0
2021-12-13 4:50:24,40.1,78.57,0
2021-12-13 4:52:28,39.9,78.27,0
2021-12-13 4:54:33,39.8,77.73,0
2021-12-13 4:56:38,39.7,77.22,0
2021-12-13 4:58:42,39.6,76.77,0
2021-12-13 5:00:47,39.5,76.14,0
2021-12-13 5:02:52,39.4,75.93,0
2021-12-13 5:04:57,39.3,75.35,0
2021-12-13 5:07:01,39.2,75.06,0
2021-12-13 5:09:06,39.1,74.57,0
2021-12-13 5:11:11,39.0,74.09,0
2021-12-13 5:13:16,39.0,73.66,0
2021-12-13 5:15:20,38.6,73.3,0
2021-12-13 5:17:25,38.4,72.97,0
2021-12-13 5:19:30,38.2,72.53,0
2021-12-13 5:21:34,35.8,72.17,0
2021-12-13 5:23:39,34.2,71.57,0
2021-12-13 5:25:44,33.2,71.22,0
2021-12-13 5:27:49,31.6,70.93,0
2021-12-13 5:29:53,30.1,70.56,0
2021-12-13 5:31:58,29.0,70.2,0
2021-12-13 5:34:02,28.2,69.83,0
2021-12-13 5:36:07,27.5,69.6,0
2021-12-13 5:38:12,27.0,68.88,0
2021-12-13 5:40:17,26.7,68.71,0
2021-12-13 5:42:21,26.4,68.38,0
2021-12-13 5:44:26,25.8,67.93,0
2021-12-13 5:46:31,25.2,67.6,0
2021-12-13 5:48:35,24.2,67.13,0
2021-12-13 5:50:40,23.8,66.84,0
2021-12-13 5:52:45,23.6,66.41,0
2021-12-13 5:54:49,23.4,66.12,0
2021-12-13 5:56:54,23.2,65.94,0
2021-12-13 5:58:59,23.2,65.55,0
2021-12-13 6:01:03,23.1,65.12,0
2021-12-13 6:03:08,23.0,64.7,0
2021-12-13 6:05:13,23.0,64.51,0
2021-12-13 6:08:17,None,64.1,None
2021-12-13 6:12:22,None,63.32,None
2021-12-13 6:16:27,None,62.56,None
2021-12-13 6:20:31,None,62.14,None
2021-12-13 6:24:35,None,61.57,None
2021-12-13 6:28:40,None,60.95,None
2021-12-13 6:32:44,None,60.23,None
2021-12-13 6:36:49,None,59.69,None
2021-12-13 6:40:53,None,59.05,None
2021-12-13 6:44:58,None,58.47,None
2021-12-13 6:49:02,None,57.87,None
2021-12-13 6:53:06,None,57.36,None
2021-12-13 6:57:11,None,56.78,None
2021-12-13 7:01:15,None,56.35,None
2021-12-13 7:05:20,None,55.79,None
2021-12-13 7:09:24,None,55.23,None
2021-12-13 7:13:29,None,54.69,None
2021-12-13 7:17:33,None,54.27,None
2021-12-13 7:21:37,None,53.78,None
2021-12-13 7:25:42,None,53.18,None
2021-12-13 7:29:47,None,52.49,None
2021-12-13 7:33:51,None,51.58,None
2021-12-13 7:37:55,None,51.0,None
2021-12-13 7:42:00,None,50.48,None
2021-12-13 7:46:04,None,48.66,None
2021-12-13 7:50:10,None,47.37,None
2021-12-13 7:54:14,None,46.51,None
2021-12-13 7:58:19,None,45.47,None
2021-12-13 8:02:23,None,44.77,None
2021-12-13 8:06:28,None,43.99,None
2021-12-13 8:10:32,None,43.22,None
2021-12-13 8:14:37,None,42.46,None
2021-12-13 8:18:41,None,41.82,None
2021-12-13 8:22:46,None,41.2,None
2021-12-13 8:26:50,None,38.97,None
2021-12-13 8:30:55,None,21.26,None
2021-12-13 8:34:59,None,21.01,None
2021-12-13 8:39:04,None,21.61,None
2021-12-13 8:43:08,None,20.77,None
2021-12-13 8:47:12,None,21.12,None
2021-12-13 8:51:17,None,22.08,None
2021-12-13 8:55:21,None,21.09,None
2021-12-13 8:59:26,None,20.75,None
2021-12-13 9:03:30,None,21.52,None
2021-12-13 9:07:35,None,21.25,None
2021-12-13 9:11:39,None,21.29,None
2021-12-13 9:15:44,None,21.24,None
2021-12-13 9:19:48,None,21.39,None
2021-12-13 9:23:53,None,21.45,None
2021-12-13 9:27:57,None,21.25,None
2021-12-13 9:32:02,None,21.36,None
2021-12-13 9:36:06,None,21.38,None
2021-12-13 9:40:11,None,21.25,None
2021-12-13 9:44:15,None,21.42,None
2021-12-13 9:48:20,None,21.33,None
2021-12-13 9:52:24,None,21.35,None
2021-12-13 9:56:29,None,21.4,None
2021-12-13 10:00:33,None,21.3,None
2021-12-13 10:04:38,None,21.5,None
2021-12-13 10:08:42,None,21.55,None
2021-12-13 10:12:46,None,21.58,None
2021-12-13 10:16:51,None,21.4,None
2021-12-13 10:20:56,None,21.5,None
2021-12-13 10:25:00,None,21.41,None
2021-12-13 10:29:05,None,21.28,None
2021-12-13 10:33:10,None,21.28,None
2021-12-13 10:37:14,None,21.56,None
2021-12-13 10:41:19,None,21.32,None
2021-12-13 10:45:24,None,21.5,None
2021-12-13 10:49:28,None,21.4,None
2021-12-13 10:53:33,None,21.13,None
2021-12-13 10:57:37,None,21.33,None
2021-12-13 11:01:42,None,21.41,None
2021-12-13 11:05:46,None,21.09,None
2021-12-13 11:09:51,None,21.25,None
2021-12-13 11:13:55,None,21.18,None
2021-12-13 11:18:00,None,21.27,None
2021-12-13 11:22:04,None,21.22,None
2021-12-13 11:26:09,None,21.29,None
2021-12-13 11:30:14,None,21.33,None
2021-12-13 11:34:19,None,21.19,None
2021-12-13 11:38:23,None,21.49,None
2021-12-13 11:42:28,None,21.2,None
2021-12-13 11:46:33,None,21.1,None
2021-12-13 11:50:37,None,21.31,None
2021-12-13 11:54:42,None,21.19,None
2021-12-13 11:58:46,None,21.13,None
2021-12-13 12:02:51,None,21.22,None
2021-12-13 12:06:56,None,21.3,None
2021-12-13 12:11:00,None,20.97,None
2021-12-13 12:15:05,None,21.3,None
2021-12-13 12:19:09,None,21.16,None
2021-12-13 12:23:14,None,21.02,None
2021-12-13 12:27:18,None,21.29,None
2021-12-13 12:31:23,None,21.19,None
2021-12-13 12:35:27,None,21.01,None
2021-12-13 12:39:32,None,20.94,None
2021-12-13 12:43:36,None,21.21,None
2021-12-13 12:47:41,None,21.13,None
2021-12-13 12:51:46,None,21.15,None
2021-12-13 12:55:50,None,21.03,None
2021-12-13 12:59:55,None,21.32,None
2021-12-13 13:04:00,None,21.08,None
2021-12-13 13:08:04,None,21.14,None
2021-12-13 13:12:09,None,21.05,None
2021-12-13 13:16:13,None,21.0,None
2021-12-13 13:20:18,None,21.09,None
2021-12-13 13:24:22,None,21.04,None
2021-12-13 13:28:27,None,20.93,None
2021-12-13 13:32:31,None,21.06,None
2021-12-13 13:36:36,None,21.12,None
2021-12-13 13:40:40,None,21.09,None
2021-12-13 13:44:45,None,21.1,None
2021-12-13 13:48:49,None,20.97,None
2021-12-13 13:52:54,None,20.72,None
2021-12-13 13:56:58,None,21.08,None
2021-12-13 14:01:03,None,20.82,None
2021-12-13 14:05:07,None,20.93,None
2021-12-13 14:09:12,None,21.0,None
2021-12-13 14:13:17,None,20.92,None
2021-12-13 14:17:21,None,20.81,None
2021-12-13 14:21:25,None,20.96,None
2021-12-13 14:25:30,None,20.95,None
2021-12-13 14:29:34,None,20.7,None
2021-12-13 14:33:39,None,20.65,None
